id,Price
341253,81.547
341254,83.016
341255,80.734
341256,83.594
341257,83.422
341258,83.531
341259,81.391
341260,82.469
341261,81.859
341262,81.406
341263,83.266
341264,81.781
341265,81.266
341266,82.719
341267,81.234
341268,80.906
341269,81.062
341270,80.766
341271,82.547
341272,81.969
341273,79.344
341274,82.156
341275,81.875
341276,82.0
341277,84.156
341278,80.5
341279,83.188
341280,83.406
341281,80.75
341282,83.469
341283,82.594
341284,80.25
341285,80.375
341286,82.969
341287,80.188
341288,82.375
341289,80.656
341290,83.688
341291,78.359
341292,80.797
341293,81.812
341294,83.031
341295,79.75
341296,80.422
341297,84.0
341298,79.312
341299,82.281
341300,78.938
341301,80.219
341302,80.156
341303,82.5
341304,80.484
341305,78.469
341306,82.656
341307,82.484
341308,79.688
341309,80.0
341310,81.906
341311,80.062
341312,82.172
341313,82.594
341314,81.016
341315,82.891
341316,80.828
341317,81.109
341318,80.984
341319,82.359
341320,80.484
341321,83.641
341322,81.422
341323,79.344
341324,80.297
341325,78.406
341326,80.578
341327,82.016
341328,80.469
341329,80.0
341330,80.016
341331,78.531
341332,81.953
341333,82.5
341334,81.156
341335,79.516
341336,78.469
341337,81.969
341338,82.969
341339,81.5
341340,84.828
341341,83.297
341342,80.5
341343,83.312
341344,82.844
341345,82.562
341346,80.156
341347,82.234
341348,82.125
341349,80.156
341350,83.938
341351,81.859
341352,83.109
341353,80.266
341354,81.047
341355,81.328
341356,82.719
341357,79.469
341358,80.719
341359,81.5
341360,84.453
341361,81.781
341362,82.391
341363,80.844
341364,80.953
341365,81.828
341366,80.812
341367,81.0
341368,82.688
341369,82.391
341370,81.422
341371,80.797
341372,84.781
341373,80.453
341374,82.562
341375,80.859
341376,80.188
341377,82.234
341378,82.141
341379,84.203
341380,80.672
341381,81.672
341382,83.047
341383,80.188
341384,81.344
341385,79.5
341386,82.859
341387,83.016
341388,82.188
341389,81.25
341390,81.344
341391,81.125
341392,79.875
341393,79.641
341394,84.219
341395,82.094
341396,81.812
341397,84.547
341398,79.938
341399,82.609
341400,81.328
341401,81.797
341402,80.719
341403,83.453
341404,81.344
341405,80.156
341406,82.562
341407,84.5
341408,80.594
341409,81.391
341410,79.844
341411,81.109
341412,81.766
341413,80.391
341414,80.875
341415,80.016
341416,81.141
341417,81.016
341418,82.531
341419,82.422
341420,81.859
341421,81.438
341422,81.312
341423,82.203
341424,82.078
341425,81.828
341426,80.453
341427,81.359
341428,80.797
341429,82.344
341430,79.125
341431,82.875
341432,79.656
341433,82.328
341434,81.047
341435,82.375
341436,82.844
341437,83.641
341438,81.797
341439,81.656
341440,82.688
341441,83.125
341442,80.812
341443,80.156
341444,81.078
341445,82.938
341446,78.281
341447,81.969
341448,83.406
341449,81.406
341450,80.406
341451,80.969
341452,83.516
341453,80.156
341454,82.469
341455,79.266
341456,79.406
341457,82.484
341458,80.828
341459,79.312
341460,78.359
341461,83.062
341462,81.781
341463,81.75
341464,81.5
341465,78.859
341466,80.578
341467,80.547
341468,80.062
341469,80.172
341470,80.484
341471,82.641
341472,82.703
341473,82.047
341474,81.969
341475,79.938
341476,83.0
341477,81.062
341478,79.719
341479,82.781
341480,79.219
341481,81.969
341482,79.703
341483,83.375
341484,82.125
341485,80.531
341486,80.109
341487,81.062
341488,80.969
341489,80.125
341490,81.5
341491,81.531
341492,82.172
341493,82.359
341494,80.344
341495,83.719
341496,82.906
341497,80.875
341498,81.594
341499,79.547
341500,82.188
341501,82.344
341502,79.5
341503,82.594
341504,84.531
341505,82.188
341506,80.562
341507,80.547
341508,80.578
341509,82.641
341510,81.0
341511,83.641
341512,80.719
341513,81.859
341514,80.547
341515,82.062
341516,84.312
341517,84.281
341518,78.703
341519,82.859
341520,80.078
341521,82.312
341522,82.469
341523,82.781
341524,82.562
341525,82.578
341526,80.406
341527,81.734
341528,81.875
341529,83.406
341530,80.203
341531,83.078
341532,80.203
341533,81.719
341534,81.781
341535,79.906
341536,82.0
341537,81.328
341538,81.078
341539,82.172
341540,80.219
341541,79.047
341542,78.5
341543,82.594
341544,82.141
341545,81.172
341546,81.594
341547,81.141
341548,81.266
341549,83.688
341550,79.156
341551,81.719
341552,82.062
341553,81.172
341554,84.812
341555,82.031
341556,81.641
341557,81.469
341558,80.594
341559,80.75
341560,77.688
341561,82.969
341562,82.859
341563,80.781
341564,82.906
341565,79.562
341566,82.125
341567,81.203
341568,78.0
341569,82.312
341570,79.281
341571,82.484
341572,80.672
341573,84.0
341574,80.812
341575,81.562
341576,83.672
341577,81.484
341578,81.891
341579,81.75
341580,81.969
341581,82.906
341582,82.5
341583,83.688
341584,79.312
341585,79.75
341586,81.781
341587,83.203
341588,80.656
341589,80.359
341590,80.156
341591,81.25
341592,82.562
341593,80.609
341594,83.531
341595,81.516
341596,79.422
341597,83.531
341598,80.062
341599,82.391
341600,83.312
341601,80.469
341602,79.531
341603,84.375
341604,80.953
341605,80.656
341606,82.812
341607,80.859
341608,81.938
341609,80.156
341610,82.547
341611,81.188
341612,83.406
341613,82.219
341614,82.094
341615,80.531
341616,79.844
341617,81.078
341618,79.562
341619,84.594
341620,79.875
341621,80.766
341622,79.625
341623,81.219
341624,80.312
341625,84.312
341626,80.688
341627,82.062
341628,81.219
341629,81.016
341630,81.875
341631,83.156
341632,82.953
341633,83.016
341634,80.688
341635,80.734
341636,81.125
341637,78.562
341638,81.938
341639,79.047
341640,79.641
341641,78.0
341642,80.266
341643,81.0
341644,82.453
341645,83.906
341646,82.141
341647,80.969
341648,80.047
341649,81.219
341650,79.891
341651,81.0
341652,79.594
341653,82.234
341654,82.203
341655,79.891
341656,82.375
341657,82.094
341658,80.781
341659,81.125
341660,81.531
341661,80.516
341662,81.219
341663,82.0
341664,81.438
341665,82.469
341666,80.172
341667,80.625
341668,80.625
341669,82.25
341670,80.469
341671,79.875
341672,83.484
341673,84.172
341674,81.75
341675,82.562
341676,82.656
341677,84.438
341678,81.75
341679,82.625
341680,82.125
341681,83.984
341682,81.734
341683,81.797
341684,80.922
341685,81.625
341686,79.703
341687,81.406
341688,84.406
341689,81.594
341690,84.219
341691,82.719
341692,81.0
341693,83.578
341694,79.281
341695,81.469
341696,81.453
341697,82.531
341698,80.656
341699,82.734
341700,80.984
341701,82.172
341702,82.531
341703,83.062
341704,81.5
341705,81.438
341706,81.391
341707,82.062
341708,81.25
341709,84.109
341710,82.406
341711,82.031
341712,81.703
341713,81.438
341714,84.312
341715,81.734
341716,82.922
341717,83.0
341718,80.312
341719,84.281
341720,83.297
341721,83.562
341722,82.547
341723,82.188
341724,84.578
341725,81.0
341726,83.766
341727,81.734
341728,82.531
341729,83.031
341730,80.906
341731,82.125
341732,81.469
341733,80.547
341734,78.094
341735,81.5
341736,82.547
341737,80.625
341738,77.797
341739,80.391
341740,81.859
341741,81.281
341742,82.219
341743,79.016
341744,79.141
341745,82.125
341746,83.281
341747,80.047
341748,80.984
341749,80.328
341750,83.312
341751,82.562
341752,80.219
341753,82.656
341754,79.719
341755,82.781
341756,84.828
341757,83.094
341758,82.156
341759,80.719
341760,79.172
341761,83.062
341762,79.719
341763,80.125
341764,78.328
341765,80.219
341766,80.781
341767,79.062
341768,79.25
341769,79.188
341770,83.047
341771,82.781
341772,82.469
341773,81.422
341774,82.25
341775,81.188
341776,82.609
341777,82.234
341778,79.953
341779,79.75
341780,84.156
341781,81.797
341782,83.719
341783,80.844
341784,78.656
341785,80.547
341786,81.172
341787,82.172
341788,81.594
341789,79.672
341790,82.078
341791,80.453
341792,80.75
341793,81.984
341794,81.484
341795,79.938
341796,82.594
341797,80.312
341798,81.859
341799,82.969
341800,79.594
341801,77.781
341802,79.359
341803,81.094
341804,81.0
341805,79.25
341806,82.031
341807,81.234
341808,78.75
341809,81.906
341810,82.797
341811,81.484
341812,80.062
341813,82.031
341814,82.5
341815,80.594
341816,80.203
341817,80.312
341818,83.391
341819,83.469
341820,78.719
341821,80.078
341822,82.109
341823,80.5
341824,82.219
341825,81.812
341826,83.531
341827,83.75
341828,81.047
341829,82.312
341830,82.141
341831,83.203
341832,79.359
341833,81.828
341834,79.547
341835,81.219
341836,78.625
341837,82.188
341838,80.656
341839,82.438
341840,81.125
341841,81.844
341842,80.516
341843,79.375
341844,82.516
341845,79.969
341846,83.0
341847,81.656
341848,83.516
341849,81.062
341850,81.469
341851,81.016
341852,79.0
341853,83.922
341854,79.188
341855,82.562
341856,81.156
341857,81.312
341858,77.938
341859,80.438
341860,81.422
341861,83.297
341862,82.422
341863,83.484
341864,81.172
341865,83.234
341866,81.5
341867,81.156
341868,83.594
341869,82.594
341870,82.75
341871,79.875
341872,83.375
341873,80.969
341874,80.297
341875,82.422
341876,81.375
341877,81.266
341878,82.375
341879,82.0
341880,82.5
341881,81.547
341882,81.672
341883,78.719
341884,83.188
341885,83.25
341886,80.594
341887,82.562
341888,78.906
341889,79.016
341890,81.266
341891,80.891
341892,81.453
341893,81.328
341894,81.156
341895,81.391
341896,81.078
341897,81.609
341898,80.062
341899,83.547
341900,82.125
341901,83.969
341902,79.906
341903,79.953
341904,81.016
341905,81.438
341906,80.125
341907,80.469
341908,81.844
341909,80.984
341910,79.719
341911,82.109
341912,82.203
341913,82.75
341914,82.891
341915,80.688
341916,80.625
341917,81.328
341918,82.625
341919,80.531
341920,81.047
341921,83.25
341922,81.516
341923,82.344
341924,82.156
341925,79.969
341926,83.172
341927,80.906
341928,82.969
341929,83.016
341930,80.797
341931,81.719
341932,82.375
341933,82.344
341934,80.234
341935,80.812
341936,79.938
341937,80.797
341938,82.281
341939,82.438
341940,80.688
341941,80.094
341942,80.625
341943,82.516
341944,80.594
341945,81.75
341946,82.812
341947,79.688
341948,81.391
341949,84.016
341950,83.5
341951,84.219
341952,80.438
341953,80.609
341954,81.234
341955,81.781
341956,85.125
341957,83.5
341958,81.75
341959,80.297
341960,81.312
341961,81.547
341962,81.469
341963,81.281
341964,82.812
341965,81.109
341966,81.562
341967,81.25
341968,81.406
341969,82.438
341970,80.734
341971,81.406
341972,80.781
341973,82.078
341974,82.359
341975,82.375
341976,82.266
341977,80.891
341978,81.156
341979,78.75
341980,82.234
341981,82.0
341982,81.219
341983,82.219
341984,83.688
341985,81.703
341986,80.844
341987,83.5
341988,81.016
341989,80.172
341990,83.266
341991,83.109
341992,80.75
341993,81.703
341994,82.922
341995,80.688
341996,82.516
341997,79.734
341998,80.688
341999,81.969
342000,83.25
342001,81.156
342002,80.359
342003,81.781
342004,80.656
342005,83.969
342006,79.812
342007,83.156
342008,80.703
342009,81.906
342010,80.906
342011,81.156
342012,81.141
342013,80.188
342014,81.422
342015,82.281
342016,80.359
342017,80.406
342018,83.172
342019,80.281
342020,82.422
342021,81.719
342022,81.844
342023,79.016
342024,80.516
342025,83.297
342026,80.719
342027,82.531
342028,82.797
342029,81.781
342030,83.844
342031,80.578
342032,83.422
342033,81.547
342034,79.906
342035,81.266
342036,79.625
342037,78.016
342038,82.578
342039,83.141
342040,83.469
342041,82.469
342042,84.094
342043,81.406
342044,83.109
342045,79.406
342046,84.172
342047,80.625
342048,82.828
342049,80.938
342050,81.641
342051,83.812
342052,78.938
342053,78.953
342054,78.938
342055,82.016
342056,80.562
342057,82.406
342058,82.719
342059,81.891
342060,82.312
342061,80.609
342062,82.172
342063,81.953
342064,83.141
342065,82.484
342066,78.531
342067,80.469
342068,81.0
342069,79.922
342070,80.859
342071,82.328
342072,82.625
342073,83.438
342074,82.391
342075,79.812
342076,79.531
342077,82.656
342078,80.578
342079,81.297
342080,81.906
342081,83.688
342082,82.219
342083,81.453
342084,79.453
342085,81.812
342086,82.812
342087,82.562
342088,82.344
342089,81.625
342090,83.562
342091,81.562
342092,81.266
342093,81.625
342094,80.688
342095,81.828
342096,81.672
342097,82.453
342098,80.562
342099,82.281
342100,79.922
342101,83.781
342102,80.406
342103,81.031
342104,82.969
342105,78.906
342106,80.672
342107,81.625
342108,82.469
342109,81.469
342110,79.578
342111,82.531
342112,82.531
342113,80.156
342114,80.469
342115,82.75
342116,82.672
342117,80.781
342118,81.438
342119,81.656
342120,79.844
342121,80.844
342122,80.547
342123,82.719
342124,80.422
342125,81.094
342126,80.422
342127,83.297
342128,81.781
342129,83.953
342130,83.375
342131,82.172
342132,81.984
342133,81.312
342134,83.594
342135,80.719
342136,81.531
342137,82.656
342138,81.297
342139,81.562
342140,80.344
342141,82.844
342142,81.188
342143,82.672
342144,81.281
342145,81.312
342146,81.469
342147,81.797
342148,79.641
342149,82.625
342150,82.75
342151,83.359
342152,82.062
342153,79.984
342154,81.5
342155,81.312
342156,83.203
342157,81.25
342158,80.125
342159,83.719
342160,82.719
342161,79.156
342162,82.906
342163,80.188
342164,81.5
342165,82.547
342166,82.531
342167,81.156
342168,80.75
342169,80.969
342170,82.125
342171,80.531
342172,80.719
342173,80.922
342174,81.781
342175,81.656
342176,80.312
342177,79.594
342178,82.516
342179,81.766
342180,82.844
342181,82.75
342182,80.422
342183,79.344
342184,82.609
342185,82.531
342186,82.312
342187,81.5
342188,78.938
342189,80.438
342190,82.094
342191,82.375
342192,82.203
342193,84.125
342194,79.203
342195,82.75
342196,83.219
342197,82.406
342198,81.031
342199,81.016
342200,81.0
342201,83.078
342202,80.844
342203,82.078
342204,80.734
342205,82.641
342206,82.938
342207,80.578
342208,83.5
342209,79.969
342210,81.234
342211,80.469
342212,80.219
342213,82.328
342214,81.141
342215,80.625
342216,81.391
342217,81.328
342218,79.312
342219,82.172
342220,80.984
342221,82.188
342222,81.688
342223,82.328
342224,82.125
342225,81.266
342226,84.078
342227,82.844
342228,82.812
342229,79.953
342230,83.047
342231,79.438
342232,80.906
342233,80.094
342234,83.359
342235,82.719
342236,80.422
342237,83.125
342238,82.531
342239,80.75
342240,82.391
342241,79.75
342242,82.391
342243,83.625
342244,82.312
342245,81.25
342246,80.156
342247,81.875
342248,80.656
342249,80.781
342250,80.219
342251,81.766
342252,79.641
342253,83.688
342254,81.922
342255,80.234
342256,82.594
342257,81.797
342258,82.781
342259,80.094
342260,79.812
342261,79.312
342262,82.875
342263,82.078
342264,82.844
342265,80.172
342266,80.047
342267,79.188
342268,79.5
342269,82.406
342270,82.594
342271,81.453
342272,79.688
342273,82.469
342274,78.75
342275,80.984
342276,80.812
342277,84.219
342278,81.484
342279,79.812
342280,81.516
342281,81.125
342282,81.594
342283,83.266
342284,83.188
342285,80.547
342286,82.594
342287,79.078
342288,79.5
342289,82.172
342290,81.453
342291,82.109
342292,82.75
342293,82.359
342294,79.906
342295,81.516
342296,82.547
342297,81.516
342298,82.562
342299,80.312
342300,80.469
342301,81.781
342302,81.641
342303,79.438
342304,79.406
342305,81.781
342306,83.109
342307,79.969
342308,81.859
342309,82.422
342310,82.812
342311,84.266
342312,82.219
342313,79.938
342314,82.391
342315,82.109
342316,81.125
342317,81.859
342318,79.594
342319,83.188
342320,82.031
342321,80.906
342322,81.094
342323,81.938
342324,77.906
342325,82.109
342326,79.969
342327,80.078
342328,79.516
342329,82.156
342330,81.078
342331,84.172
342332,82.406
342333,82.297
342334,83.125
342335,81.062
342336,82.0
342337,80.344
342338,82.844
342339,81.438
342340,77.438
342341,81.406
342342,81.375
342343,80.688
342344,82.016
342345,80.562
342346,80.594
342347,79.562
342348,78.406
342349,84.234
342350,82.984
342351,79.969
342352,78.516
342353,81.469
342354,82.156
342355,78.188
342356,80.062
342357,81.469
342358,83.031
342359,81.0
342360,80.938
342361,79.797
342362,81.438
342363,82.906
342364,81.25
342365,83.141
342366,83.875
342367,83.562
342368,81.219
342369,81.828
342370,81.266
342371,83.203
342372,79.906
342373,83.453
342374,82.531
342375,79.938
342376,84.703
342377,83.906
342378,82.359
342379,80.969
342380,80.781
342381,82.25
342382,82.266
342383,80.953
342384,79.797
342385,79.0
342386,81.031
342387,78.75
342388,81.953
342389,83.094
342390,82.25
342391,80.25
342392,79.516
342393,83.266
342394,80.219
342395,81.891
342396,80.906
342397,80.438
342398,82.75
342399,85.031
342400,80.406
342401,81.406
342402,79.781
342403,80.562
342404,79.125
342405,81.047
342406,81.406
342407,82.109
342408,81.938
342409,80.219
342410,81.141
342411,82.031
342412,82.828
342413,81.906
342414,81.359
342415,84.188
342416,81.25
342417,82.922
342418,82.75
342419,82.594
342420,82.281
342421,82.656
342422,83.875
342423,77.703
342424,79.0
342425,80.438
342426,81.875
342427,79.359
342428,77.547
342429,81.125
342430,82.453
342431,81.375
342432,79.703
342433,82.469
342434,82.391
342435,80.688
342436,82.75
342437,81.125
342438,81.953
342439,84.219
342440,81.766
342441,82.469
342442,84.531
342443,82.703
342444,80.219
342445,81.328
342446,84.312
342447,81.219
342448,81.25
342449,81.938
342450,80.094
342451,80.844
342452,79.562
342453,78.094
342454,80.938
342455,80.094
342456,80.578
342457,81.0
342458,80.312
342459,80.625
342460,81.141
342461,82.859
342462,83.188
342463,83.469
342464,80.844
342465,81.578
342466,81.438
342467,80.391
342468,80.938
342469,83.375
342470,83.5
342471,83.156
342472,81.125
342473,82.734
342474,80.5
342475,82.203
342476,80.75
342477,81.469
342478,81.766
342479,82.406
342480,80.406
342481,79.844
342482,82.359
342483,79.125
342484,79.953
342485,84.016
342486,81.781
342487,83.219
342488,81.062
342489,80.219
342490,82.172
342491,80.672
342492,83.312
342493,80.875
342494,82.547
342495,81.922
342496,79.625
342497,81.562
342498,83.0
342499,80.656
342500,80.312
342501,81.547
342502,81.391
342503,82.094
342504,82.484
342505,80.438
342506,79.172
342507,79.25
342508,78.078
342509,81.031
342510,83.547
342511,81.0
342512,78.922
342513,80.594
342514,82.344
342515,82.812
342516,83.656
342517,80.688
342518,83.125
342519,84.125
342520,83.094
342521,80.0
342522,81.25
342523,82.188
342524,79.594
342525,83.188
342526,83.469
342527,79.5
342528,81.172
342529,83.125
342530,79.188
342531,81.859
342532,81.344
342533,78.922
342534,80.344
342535,79.516
342536,82.422
342537,79.344
342538,79.953
342539,80.688
342540,81.844
342541,81.312
342542,82.25
342543,82.281
342544,80.609
342545,78.859
342546,80.375
342547,82.75
342548,80.062
342549,79.359
342550,82.047
342551,82.922
342552,82.656
342553,83.25
342554,80.906
342555,78.25
342556,82.016
342557,81.094
342558,81.125
342559,79.156
342560,80.469
342561,79.062
342562,81.062
342563,83.156
342564,82.172
342565,79.984
342566,80.031
342567,82.828
342568,80.562
342569,82.609
342570,81.875
342571,81.609
342572,83.469
342573,81.438
342574,84.688
342575,82.328
342576,83.125
342577,79.375
342578,82.406
342579,81.172
342580,84.0
342581,83.109
342582,80.016
342583,83.344
342584,80.5
342585,81.234
342586,82.953
342587,81.594
342588,82.328
342589,84.094
342590,80.891
342591,81.609
342592,81.734
342593,78.719
342594,79.0
342595,79.578
342596,82.312
342597,80.422
342598,83.375
342599,80.875
342600,78.812
342601,82.5
342602,81.266
342603,82.625
342604,81.406
342605,82.312
342606,81.562
342607,83.188
342608,83.219
342609,82.062
342610,82.25
342611,79.719
342612,79.688
342613,79.031
342614,82.5
342615,84.219
342616,81.797
342617,81.078
342618,83.875
342619,82.406
342620,80.0
342621,81.359
342622,83.75
342623,82.484
342624,79.766
342625,81.5
342626,80.781
342627,80.375
342628,81.203
342629,81.312
342630,81.469
342631,81.125
342632,80.406
342633,81.938
342634,83.078
342635,85.281
342636,81.922
342637,80.328
342638,82.438
342639,80.031
342640,82.469
342641,79.453
342642,81.594
342643,81.125
342644,82.172
342645,79.812
342646,82.141
342647,81.031
342648,79.969
342649,79.156
342650,83.484
342651,79.938
342652,79.922
342653,80.875
342654,80.203
342655,79.828
342656,80.953
342657,82.938
342658,80.094
342659,81.656
342660,79.156
342661,80.984
342662,80.281
342663,82.422
342664,80.219
342665,80.375
342666,82.078
342667,83.219
342668,81.281
342669,80.266
342670,83.281
342671,81.734
342672,80.328
342673,80.422
342674,84.812
342675,80.562
342676,79.109
342677,80.641
342678,81.625
342679,81.812
342680,78.281
342681,82.562
342682,80.641
342683,79.531
342684,81.188
342685,81.219
342686,82.203
342687,81.016
342688,80.031
342689,82.406
342690,84.172
342691,82.484
342692,84.016
342693,82.125
342694,83.266
342695,81.625
342696,80.562
342697,82.516
342698,81.531
342699,81.703
342700,79.125
342701,82.219
342702,79.562
342703,84.406
342704,81.5
342705,84.984
342706,82.625
342707,81.641
342708,81.328
342709,80.766
342710,81.812
342711,84.219
342712,80.734
342713,82.031
342714,80.828
342715,79.156
342716,80.969
342717,80.0
342718,80.453
342719,78.469
342720,79.984
342721,83.0
342722,82.281
342723,80.625
342724,80.844
342725,79.969
342726,80.938
342727,82.547
342728,81.516
342729,78.469
342730,83.094
342731,82.188
342732,83.656
342733,82.578
342734,81.891
342735,83.984
342736,83.734
342737,77.938
342738,81.25
342739,81.406
342740,83.016
342741,80.922
342742,84.125
342743,82.219
342744,79.953
342745,82.797
342746,82.844
342747,81.188
342748,81.453
342749,81.141
342750,80.438
342751,82.141
342752,83.516
342753,81.375
342754,83.953
342755,81.609
342756,81.141
342757,84.016
342758,82.125
342759,81.469
342760,80.375
342761,82.219
342762,80.25
342763,81.688
342764,82.031
342765,78.719
342766,81.406
342767,82.531
342768,82.188
342769,78.656
342770,81.031
342771,79.531
342772,81.406
342773,81.297
342774,81.031
342775,79.312
342776,80.062
342777,83.688
342778,81.5
342779,80.219
342780,79.375
342781,80.875
342782,80.5
342783,79.062
342784,80.188
342785,81.266
342786,83.75
342787,81.906
342788,80.156
342789,83.531
342790,81.609
342791,83.0
342792,81.75
342793,81.828
342794,81.562
342795,80.859
342796,80.344
342797,80.906
342798,83.625
342799,82.516
342800,80.453
342801,81.5
342802,81.328
342803,81.953
342804,80.312
342805,82.094
342806,81.703
342807,81.703
342808,81.953
342809,78.656
342810,81.234
342811,81.328
342812,80.891
342813,82.641
342814,83.75
342815,82.125
342816,79.312
342817,81.172
342818,82.234
342819,83.906
342820,79.562
342821,81.0
342822,81.844
342823,81.422
342824,81.062
342825,82.891
342826,82.203
342827,83.391
342828,82.438
342829,81.984
342830,78.562
342831,82.906
342832,82.125
342833,81.516
342834,82.594
342835,81.594
342836,79.125
342837,82.047
342838,79.625
342839,82.781
342840,82.594
342841,81.125
342842,78.766
342843,79.031
342844,80.031
342845,82.203
342846,83.094
342847,80.781
342848,80.969
342849,82.031
342850,81.109
342851,82.219
342852,84.25
342853,83.438
342854,81.672
342855,81.016
342856,82.719
342857,82.984
342858,79.625
342859,80.078
342860,84.562
342861,81.281
342862,82.797
342863,78.422
342864,80.625
342865,79.891
342866,81.234
342867,82.156
342868,81.797
342869,82.156
342870,80.875
342871,81.438
342872,82.703
342873,82.531
342874,82.172
342875,83.922
342876,82.25
342877,80.031
342878,82.766
342879,81.156
342880,80.844
342881,82.312
342882,84.906
342883,82.562
342884,81.125
342885,84.234
342886,82.047
342887,82.891
342888,81.891
342889,81.156
342890,82.422
342891,82.906
342892,81.219
342893,81.234
342894,80.75
342895,84.047
342896,82.766
342897,81.688
342898,81.219
342899,84.641
342900,81.016
342901,81.391
342902,81.391
342903,82.469
342904,82.406
342905,81.406
342906,79.375
342907,83.859
342908,83.594
342909,79.953
342910,80.0
342911,78.25
342912,81.406
342913,83.422
342914,82.297
342915,82.766
342916,79.484
342917,79.062
342918,81.922
342919,82.625
342920,80.75
342921,83.078
342922,80.969
342923,79.75
342924,81.25
342925,81.047
342926,82.047
342927,82.156
342928,81.656
342929,81.938
342930,80.375
342931,80.328
342932,81.359
342933,80.969
342934,81.984
342935,81.656
342936,81.656
342937,82.422
342938,84.359
342939,81.188
342940,82.0
342941,79.031
342942,80.266
342943,80.922
342944,82.156
342945,80.328
342946,80.25
342947,79.797
342948,80.844
342949,83.344
342950,83.594
342951,79.875
342952,81.875
342953,83.594
342954,81.266
342955,78.688
342956,78.812
342957,82.156
342958,80.562
342959,81.125
342960,83.891
342961,80.469
342962,81.531
342963,78.656
342964,82.375
342965,81.375
342966,81.641
342967,80.891
342968,81.281
342969,82.609
342970,81.594
342971,83.047
342972,81.922
342973,81.516
342974,80.297
342975,82.094
342976,81.594
342977,81.859
342978,80.938
342979,83.141
342980,82.734
342981,80.5
342982,82.219
342983,81.094
342984,81.172
342985,81.281
342986,81.328
342987,82.172
342988,81.328
342989,80.156
342990,82.922
342991,80.156
342992,83.562
342993,81.781
342994,81.109
342995,80.969
342996,81.625
342997,82.0
342998,80.688
342999,82.156
343000,80.016
343001,83.0
343002,80.219
343003,80.719
343004,82.125
343005,82.406
343006,79.156
343007,80.312
343008,78.859
343009,83.562
343010,80.469
343011,80.688
343012,82.344
343013,82.375
343014,79.938
343015,81.531
343016,80.406
343017,81.781
343018,83.594
343019,80.812
343020,83.312
343021,83.734
343022,81.688
343023,81.578
343024,82.516
343025,80.625
343026,80.5
343027,81.5
343028,80.828
343029,82.047
343030,83.578
343031,80.531
343032,77.844
343033,81.531
343034,81.359
343035,79.75
343036,82.891
343037,81.188
343038,79.625
343039,83.062
343040,81.219
343041,80.875
343042,83.219
343043,80.109
343044,81.875
343045,82.453
343046,80.719
343047,79.953
343048,81.828
343049,80.484
343050,79.156
343051,81.406
343052,78.875
343053,79.938
343054,80.531
343055,81.172
343056,81.375
343057,82.062
343058,82.469
343059,77.531
343060,83.0
343061,79.969
343062,80.203
343063,81.406
343064,83.234
343065,82.719
343066,79.5
343067,81.766
343068,79.406
343069,80.688
343070,81.219
343071,79.969
343072,80.188
343073,84.297
343074,83.0
343075,80.031
343076,81.531
343077,83.344
343078,80.422
343079,81.0
343080,81.969
343081,82.062
343082,80.516
343083,82.469
343084,80.641
343085,79.156
343086,81.781
343087,80.906
343088,81.047
343089,81.688
343090,78.734
343091,83.188
343092,78.75
343093,83.312
343094,80.281
343095,82.781
343096,82.656
343097,82.062
343098,82.0
343099,79.859
343100,81.438
343101,83.375
343102,82.125
343103,81.297
343104,83.0
343105,80.406
343106,82.078
343107,79.984
343108,80.656
343109,80.906
343110,80.5
343111,82.641
343112,81.609
343113,80.219
343114,82.141
343115,82.984
343116,83.453
343117,83.484
343118,81.422
343119,79.812
343120,81.688
343121,82.0
343122,80.75
343123,79.641
343124,82.219
343125,79.625
343126,83.047
343127,80.359
343128,82.422
343129,81.938
343130,79.875
343131,82.969
343132,81.938
343133,81.797
343134,83.375
343135,81.281
343136,80.906
343137,80.203
343138,81.859
343139,83.0
343140,80.281
343141,79.812
343142,81.219
343143,81.031
343144,83.969
343145,82.812
343146,81.094
343147,79.156
343148,82.391
343149,81.891
343150,80.984
343151,81.797
343152,83.234
343153,81.938
343154,82.062
343155,81.875
343156,81.594
343157,80.781
343158,78.016
343159,81.219
343160,80.469
343161,81.406
343162,81.984
343163,80.844
343164,81.484
343165,81.922
343166,80.719
343167,80.469
343168,80.719
343169,81.688
343170,81.812
343171,81.344
343172,82.703
343173,79.0
343174,78.531
343175,81.031
343176,81.484
343177,80.906
343178,80.062
343179,84.859
343180,83.297
343181,82.094
343182,81.5
343183,82.422
343184,80.281
343185,82.281
343186,83.75
343187,82.781
343188,82.141
343189,81.797
343190,79.359
343191,82.172
343192,83.359
343193,80.344
343194,83.219
343195,81.906
343196,81.859
343197,80.359
343198,82.984
343199,79.906
343200,79.656
343201,81.281
343202,82.562
343203,81.234
343204,81.031
343205,81.641
343206,82.031
343207,84.547
343208,79.906
343209,79.094
343210,80.062
343211,80.062
343212,81.766
343213,83.156
343214,81.703
343215,82.156
343216,82.984
343217,83.656
343218,81.328
343219,81.719
343220,82.281
343221,83.844
343222,82.562
343223,83.109
343224,82.969
343225,81.406
343226,82.078
343227,81.75
343228,79.188
343229,84.156
343230,80.562
343231,82.312
343232,81.078
343233,80.281
343234,79.531
343235,80.562
343236,82.047
343237,79.688
343238,79.766
343239,81.406
343240,83.5
343241,82.766
343242,82.359
343243,81.812
343244,83.578
343245,80.797
343246,83.094
343247,81.844
343248,81.078
343249,83.312
343250,78.969
343251,82.719
